product,quality,season,state,quantity,market_distance,organic_certified,price_per_quintal
onion,low,kharif,rajasthan,72.11478636,49.46806316,0,1271.95
sugarcane,medium,kharif,haryana,50.39067079,2.420623355,0,329.73
jowar,high,zaid,haryana,22.9855112,64.33399793,0,3508.67
tomato,low,zaid,maharashtra,40.87367545,178.9285595,0,1741.59
tomato,high,zaid,punjab,99.33224653,8.982259799,0,2949.86
sugarcane,low,kharif,up,6.712589913,88.87306985,0,236.2
sugarcane,low,rabi,up,42.14478569,169.4543335,1,314.85
sugarcane,high,kharif,up,22.86442551,7.785992665,0,317.65
rice,low,rabi,haryana,43.70668423,143.8319794,0,2136.65
jowar,high,zaid,haryana,35.95198877,178.8188605,1,4128.5
soybean,medium,zaid,punjab,88.99985498,108.9011538,0,3947.19
cotton,high,kharif,mp,63.96820441,72.87084769,0,7646.99
wheat,high,zaid,up,83.74676686,66.43820662,0,2096.34
jowar,high,kharif,maharashtra,46.86607167,9.080656294,0,4158.97
soybean,medium,rabi,maharashtra,59.45267789,12.26619113,0,4271.7
chana,high,zaid,rajasthan,1.998970062,87.49638532,1,5347.27
sugarcane,medium,zaid,karnataka,64.42292369,83.18878092,0,264.54
soybean,low,zaid,up,18.97978281,74.18820163,1,4309.43
onion,medium,rabi,rajasthan,59.47314557,132.2028508,0,1710.84
jowar,high,kharif,karnataka,52.24203383,53.76934849,0,3606.55
wheat,high,rabi,up,76.14152297,20.50319281,0,2554.53
sugarcane,low,rabi,karnataka,82.92312567,139.4418764,0,233.91
wheat,high,zaid,punjab,73.1691251,172.3381808,0,2195.81
tur,low,kharif,rajasthan,66.84947323,31.465256,0,6236.4
onion,low,rabi,up,48.7675416,101.3345298,0,1719.29
wheat,high,zaid,mp,13.31390029,159.5094721,0,1874.14
onion,high,rabi,up,70.91312511,106.8581104,0,2107.85
soybean,high,kharif,haryana,96.18982056,142.8821527,1,6593.66
jowar,low,zaid,mp,62.87788942,63.30993305,0,2128.56
chana,high,kharif,karnataka,57.60285233,166.5660754,1,5093.87
chana,low,rabi,mp,29.47564018,61.3553199,0,4569.01
wheat,low,rabi,mp,41.04821117,13.67064006,0,1779.53
tur,high,kharif,haryana,8.1389982,41.0802817,0,10589.56
sugarcane,medium,zaid,karnataka,12.5029047,156.1991787,0,243.06
sugarcane,low,kharif,karnataka,43.76987383,196.0737482,0,206.29
wheat,medium,kharif,punjab,12.21704697,80.72020047,0,2195.34
tur,low,zaid,maharashtra,40.36362548,52.85525263,0,4637.54
rice,medium,kharif,rajasthan,15.25024944,119.0719323,0,2831.76
sugarcane,high,rabi,rajasthan,69.88395029,91.60444233,0,316.17
soybean,medium,kharif,up,37.95272163,112.7319942,0,4371.3
tomato,low,zaid,mp,25.70291232,0.40370355,0,1739.89
tur,medium,rabi,karnataka,22.09541586,187.8114192,0,5477.15
sugarcane,medium,kharif,maharashtra,5.998405497,125.4973144,0,288.85
tur,high,rabi,punjab,40.50449645,167.9603213,0,7353.59
tomato,low,kharif,punjab,74.53967252,65.40892883,1,2108.1
tur,high,zaid,mp,44.00592858,144.6895636,0,5555.48
wheat,high,rabi,maharashtra,24.96018592,142.8105447,0,2140.16
onion,high,zaid,karnataka,36.24113222,3.162639247,0,2100.27
rice,high,kharif,punjab,60.11248125,118.9606429,0,3626.58
rice,medium,zaid,up,49.85659822,56.66095248,0,2155.12
tomato,low,zaid,up,52.62345339,13.69174387,0,2057.6
tomato,high,rabi,karnataka,27.61649792,73.68978398,1,3584.07
chana,high,rabi,punjab,63.39447473,49.67672175,0,7213.63
sugarcane,medium,zaid,haryana,78.61474851,83.87792233,0,309.32
jowar,low,rabi,mp,59.43303326,81.5265716,0,2345.83
wheat,high,zaid,rajasthan,2.137754857,81.75545225,1,2201.7
soybean,low,kharif,mp,66.75771911,176.3381224,0,3387.39
cotton,low,rabi,mp,92.53154448,88.6613019,0,3946.15
jowar,low,rabi,karnataka,22.38995151,161.8648797,0,2501.94
wheat,medium,kharif,karnataka,23.94657544,63.72179255,1,2200.89
cotton,high,kharif,maharashtra,86.02286035,135.3881566,0,7399.86
cotton,medium,rabi,karnataka,61.44412875,32.07308122,0,5004.01
sugarcane,high,zaid,haryana,17.36316452,0.398427044,0,384.26
rice,medium,kharif,rajasthan,9.271879414,3.825793287,0,3181.75
jowar,medium,zaid,mp,58.63223695,23.68300784,0,2510.71
onion,high,zaid,rajasthan,27.49247909,67.13476661,0,1711.99
tur,high,rabi,rajasthan,87.27537372,135.7956986,0,6206.13
rice,medium,zaid,haryana,87.18216966,126.2837842,0,2149.83
wheat,low,rabi,haryana,44.47046096,196.0871141,0,1631.52
jowar,low,zaid,karnataka,77.52568541,190.2884057,0,1939.18
tur,high,rabi,up,56.5071512,125.6852913,0,6051.28
tur,medium,rabi,maharashtra,47.04046958,174.8341364,0,4933.32
tomato,low,zaid,rajasthan,51.54561775,164.1197515,0,1505.22
soybean,medium,kharif,maharashtra,80.55022829,180.3548057,0,3638.49
tomato,medium,zaid,maharashtra,74.56507242,169.5855768,0,2103.07
rice,medium,rabi,haryana,98.93255764,46.30968719,1,3355.89
cotton,high,zaid,rajasthan,73.19423955,121.6817872,0,4942.77
sugarcane,high,kharif,karnataka,71.16779987,1.672736375,0,356.46
wheat,low,zaid,mp,10.44178863,20.73571615,0,1534.73
tur,medium,kharif,haryana,52.58624586,70.04059822,0,8566.05
cotton,low,zaid,mp,74.48306553,33.97620121,0,4636.65
jowar,low,zaid,karnataka,60.11837529,130.8265474,1,2688.84
tomato,medium,kharif,mp,47.91820079,143.2794224,0,1497.45
tur,low,zaid,punjab,43.06023344,181.5677028,0,4335.48
wheat,medium,kharif,punjab,38.89707768,164.3661893,0,2030.74
tomato,low,zaid,up,93.96777947,127.2748563,0,1601.91
soybean,medium,kharif,haryana,65.81619846,164.7534792,0,4798.09
sugarcane,high,zaid,rajasthan,78.88412573,154.732513,0,237.23
chana,low,rabi,karnataka,27.13643065,83.04819447,1,6221
chana,medium,kharif,rajasthan,43.46950825,40.21303041,0,4231.53
onion,low,kharif,punjab,84.64226343,49.80174722,0,1405
sugarcane,high,rabi,karnataka,80.3334512,134.8517684,0,318.42
wheat,high,zaid,up,85.06872154,81.20236034,0,1792.76
soybean,high,kharif,rajasthan,2.69782841,183.3206603,0,4038.82
onion,high,zaid,punjab,56.77613972,124.9228096,1,2617.39
tur,low,rabi,karnataka,73.56735834,135.2250795,0,4775.12
cotton,high,zaid,rajasthan,37.77710842,123.7054117,0,5027.29
soybean,medium,kharif,maharashtra,46.65552322,187.9863584,0,4300.93
rice,high,zaid,rajasthan,37.93913922,188.3383973,0,2043.94
tur,high,zaid,maharashtra,65.21525672,55.05764269,0,6451.8
sugarcane,low,zaid,mp,5.191885598,115.9452314,0,224.2
rice,medium,rabi,karnataka,17.97198349,90.71579998,0,2483.44
tomato,high,kharif,rajasthan,88.27994835,116.8999591,0,1860.42
tomato,medium,zaid,mp,36.13754143,10.3978704,0,2160.89
wheat,high,kharif,rajasthan,60.08086558,100.31514,1,2559.24
soybean,high,zaid,maharashtra,99.72655209,6.005201066,1,6166
onion,low,zaid,karnataka,77.81524175,25.5873849,0,1384.03
wheat,low,kharif,rajasthan,31.29909489,110.3754273,0,1364.64
jowar,medium,zaid,mp,6.467029554,188.4766908,0,2142.21
sugarcane,high,rabi,rajasthan,17.43616054,22.88630372,0,313.32
chana,low,kharif,mp,82.8352162,73.1191402,0,3324.26
sugarcane,low,kharif,rajasthan,89.92556833,155.3606664,0,220.2
chana,high,kharif,punjab,83.10210918,141.3351067,0,4838.9
tomato,medium,kharif,up,1.310949699,34.84868033,1,2352.78
jowar,low,zaid,punjab,28.90998525,72.76192823,0,2446.17
rice,high,rabi,karnataka,20.72534949,8.992288318,0,3038.73
tur,medium,zaid,haryana,49.4498612,148.3282904,0,5494.84
cotton,high,rabi,up,80.17207345,24.64651514,0,6030.8
chana,low,rabi,maharashtra,81.96777426,102.0296761,0,4456.78
tomato,high,rabi,haryana,66.5050587,28.24470867,0,2967.28
cotton,high,rabi,rajasthan,82.7453842,57.14151353,1,7916.28
chana,medium,rabi,rajasthan,38.08027609,159.5464527,0,4131.27
wheat,high,zaid,haryana,79.79671233,35.02462803,0,2217.75
soybean,medium,zaid,karnataka,27.06148731,0.130678152,1,5516.65
sugarcane,low,rabi,rajasthan,27.27164105,110.8674949,0,216.99
chana,medium,zaid,haryana,94.52190748,121.9883117,1,6324.84
onion,low,rabi,mp,76.2969886,30.8984408,0,1656.11
wheat,medium,zaid,haryana,77.17544051,79.5731406,0,1820.04
soybean,medium,rabi,karnataka,65.01344395,45.34823688,0,3887.95
soybean,high,kharif,maharashtra,85.44521754,185.6767011,1,6266.9
rice,low,zaid,mp,72.7352304,22.31859999,0,1815.59
wheat,high,kharif,rajasthan,6.496978248,113.6929797,0,1762.53
jowar,low,rabi,haryana,83.6715286,185.4710361,0,2582.37
cotton,medium,rabi,maharashtra,24.2081344,69.0167491,0,5674.37
chana,high,zaid,mp,60.13194961,130.6766997,0,4307.98
tomato,high,rabi,up,51.12670063,70.08265,1,3336.47
sugarcane,medium,rabi,maharashtra,35.34171166,87.12895809,0,283.95
chana,high,rabi,punjab,34.99528352,166.9143581,1,7817.31
rice,medium,zaid,maharashtra,24.75894702,142.0265281,0,1977.22
tur,high,kharif,up,25.41920296,94.19205049,0,8384.04
chana,medium,zaid,up,30.13240693,22.95938545,1,6156.55
cotton,low,rabi,mp,41.7085514,80.48125186,1,5873.47
onion,high,zaid,maharashtra,44.5657466,145.9423813,1,2228.68
sugarcane,low,kharif,haryana,73.75765889,106.2909828,0,258.11
jowar,medium,zaid,rajasthan,63.59157694,116.7210074,0,2196.78
onion,high,kharif,haryana,82.27712071,113.3210518,0,2041.91
rice,medium,rabi,mp,2.07029728,165.3102148,0,1962.85
soybean,high,rabi,up,98.07625448,42.93917749,0,4550.14
wheat,high,kharif,up,53.69689572,20.65300178,0,2231.86
tomato,medium,kharif,maharashtra,4.146069951,156.4101539,0,1517.01
sugarcane,low,rabi,karnataka,22.6077274,197.8863532,0,203.79
jowar,medium,kharif,haryana,74.77277004,15.28797221,1,5100.56
wheat,low,kharif,punjab,16.44754532,166.9181905,0,1758.76
cotton,medium,kharif,karnataka,14.82028787,115.2944875,0,6424.38
soybean,high,kharif,haryana,93.44119288,136.7732904,0,4898.47
soybean,medium,kharif,rajasthan,65.76185527,123.8478064,0,4252.87
onion,high,zaid,up,77.58363807,8.808075878,0,1966.83
sugarcane,high,kharif,mp,81.65242947,122.366204,0,279.95
wheat,high,rabi,rajasthan,67.90646959,131.6319649,0,2077.82
sugarcane,high,kharif,mp,42.49910471,33.64073115,1,426.15
tomato,high,zaid,karnataka,95.85368288,44.08920085,1,3552.05
cotton,high,kharif,haryana,63.35224479,80.64212664,0,8274.08
soybean,low,rabi,karnataka,73.41814994,164.8943035,0,3103.07
tomato,medium,rabi,rajasthan,11.65380429,153.6256357,0,1943.93
chana,medium,rabi,haryana,90.25671752,43.04089595,1,8211.18
jowar,high,zaid,maharashtra,69.97281603,64.86916154,0,2820.8
tomato,medium,zaid,rajasthan,14.10805674,76.4504504,0,1944.83
jowar,high,rabi,mp,19.92207676,91.93016393,0,3329.2
tur,high,kharif,up,88.82481241,83.96973954,0,8746.31
tur,medium,rabi,karnataka,75.97101485,179.5929294,0,5134.66
onion,high,rabi,maharashtra,66.51014958,120.4898884,0,2033.92
soybean,low,kharif,haryana,31.15563322,52.9031608,0,4187.15
tur,medium,kharif,rajasthan,22.15611602,84.00081482,0,7061.85
jowar,medium,rabi,mp,32.05694469,49.57467175,0,3067.58
sugarcane,high,kharif,punjab,7.126684466,107.0735882,0,376.8
onion,medium,zaid,mp,43.18600256,166.4727079,0,1292.87
chana,low,rabi,punjab,10.44073121,90.01172789,0,5564.6
onion,medium,kharif,karnataka,6.078091049,98.50707614,0,1428.99
sugarcane,high,kharif,mp,16.97536848,114.3991757,0,312.48
sugarcane,low,rabi,rajasthan,35.30931722,81.54315413,0,218.42
tomato,medium,rabi,up,70.01920552,38.68706859,0,2268.99
tomato,high,rabi,karnataka,12.00257759,129.6210069,1,3448.53
sugarcane,low,kharif,punjab,5.484169718,131.2771719,0,236.41
sugarcane,low,kharif,haryana,99.26559775,31.24030159,1,399.01
cotton,low,rabi,haryana,64.15228558,197.034911,0,4209.48
jowar,medium,kharif,mp,66.87115563,100.1421852,0,2625.98
chana,low,zaid,karnataka,10.85510477,120.6384331,0,3292.45
wheat,low,zaid,mp,20.30588906,130.4186124,0,1419.28
jowar,high,kharif,up,97.93600395,134.7677797,0,3161.28
jowar,high,rabi,rajasthan,60.71186189,136.5064919,0,3112.52
tomato,low,rabi,punjab,69.54307631,46.66656453,0,2474.17
jowar,high,rabi,rajasthan,13.96640056,121.1993935,0,2920.88
tur,medium,kharif,maharashtra,92.95709543,66.39430095,0,6590.7
tur,medium,zaid,mp,77.96809125,134.5694267,0,4794.99
rice,high,rabi,rajasthan,40.39053338,161.1957802,0,2202.89
onion,low,kharif,rajasthan,9.897808322,120.1824011,0,1234.44
tomato,medium,rabi,mp,72.95704427,156.9539364,1,2718.02
wheat,low,kharif,rajasthan,30.28658565,0.222418839,0,1471.74
sugarcane,low,zaid,rajasthan,44.79428678,8.493981851,0,238.94
onion,medium,rabi,karnataka,13.50084257,162.6868965,1,2270.86
rice,low,rabi,up,40.80069447,145.78784,0,1748.22
wheat,low,zaid,up,36.30302142,50.89626632,0,1506.28
chana,low,zaid,mp,57.00875011,102.8922655,0,3459.43
tomato,medium,rabi,haryana,39.48390844,48.05982469,0,2597.57
onion,high,zaid,karnataka,97.70264291,80.94501277,0,1633.87
sugarcane,medium,zaid,maharashtra,32.68270434,95.29225425,0,257.46
sugarcane,medium,rabi,up,37.10239695,147.7011757,0,251.19
sugarcane,low,rabi,karnataka,87.41308274,99.99179839,0,252.4
tur,medium,zaid,haryana,79.85434345,46.50826632,0,6235.55
jowar,high,kharif,karnataka,58.97080915,108.2748842,0,3108.96
onion,high,zaid,karnataka,7.602694259,9.618462082,0,2094.91
rice,high,zaid,rajasthan,25.97888078,61.55418106,0,2551.11
chana,high,kharif,karnataka,37.11742455,128.1931056,0,4260.26
jowar,medium,kharif,mp,36.50353661,182.267838,0,2540.49
tur,low,rabi,haryana,70.50863796,66.27044375,0,5622.85
wheat,high,kharif,punjab,41.81569306,186.9459831,0,1982.31
tur,medium,rabi,rajasthan,47.20608128,15.34456537,0,5338.32
wheat,high,kharif,rajasthan,94.16377774,174.5310144,0,1911.61
tomato,medium,zaid,karnataka,62.02638956,91.48861117,0,2059.13
tur,medium,zaid,rajasthan,14.40018806,39.52784412,0,4864.77
rice,medium,zaid,mp,30.4387916,32.50759749,0,2006.31
sugarcane,high,kharif,punjab,22.27673661,8.392814689,0,366.42
chana,low,zaid,mp,54.48761043,15.85605693,0,4065.02
rice,low,zaid,karnataka,87.12384546,74.30930226,0,1862.72
jowar,high,rabi,mp,20.8763265,63.00207448,0,3872.34
sugarcane,medium,kharif,haryana,20.32451929,135.6982337,0,322.77
jowar,low,kharif,rajasthan,60.73008542,160.3368586,0,2172.1
soybean,medium,rabi,punjab,48.64651717,161.9350073,1,4691.22
tur,medium,rabi,mp,81.62429115,56.06695051,0,5783.48
sugarcane,high,rabi,mp,6.40197542,119.8922279,1,401.55
soybean,medium,rabi,mp,5.787908394,164.0975169,0,3380.68
wheat,medium,rabi,rajasthan,22.59925863,187.0756323,0,1708.76
soybean,high,zaid,karnataka,54.57026866,121.0179037,0,4154.77
tur,medium,rabi,rajasthan,6.899122638,120.8718639,0,5249.29
jowar,high,zaid,punjab,8.930466934,88.36674096,0,3144.67
cotton,medium,zaid,rajasthan,51.65903726,96.65885699,0,4841.9
sugarcane,high,zaid,haryana,3.555129893,110.6581279,0,359
tur,medium,rabi,haryana,5.820789992,19.60153696,0,6646.89
chana,low,rabi,mp,5.512930637,189.194178,0,3696.52
tur,medium,rabi,maharashtra,79.85195454,151.351618,0,5116.14
onion,high,kharif,karnataka,73.149836,9.39459822,1,2229.4
rice,high,zaid,maharashtra,6.486172956,66.22929783,0,2511.61
sugarcane,low,kharif,maharashtra,10.74399472,191.3440868,0,218.37
onion,medium,rabi,haryana,17.78090509,10.1949754,0,2217.02
jowar,high,rabi,punjab,33.86666067,156.3265116,0,3954.58
onion,high,zaid,up,33.16735665,137.4591125,1,2260.45
chana,low,rabi,up,74.22860688,122.4551531,0,3997.43
onion,high,rabi,up,52.66654849,13.59465996,0,2577.11
cotton,medium,zaid,up,46.50481514,135.1522586,0,4687.64
tomato,high,rabi,rajasthan,2.096776707,146.0346907,0,2255.69
soybean,low,rabi,maharashtra,36.08334112,60.5659778,0,3438.58
rice,high,zaid,maharashtra,65.934428,39.76281219,0,2483.41
chana,high,zaid,up,36.1283537,156.0425297,0,4238.71
tur,low,rabi,maharashtra,79.82811734,147.0050372,0,4672.72
onion,low,kharif,haryana,7.03194345,138.8034828,0,1308.55
tur,medium,zaid,maharashtra,25.01524834,18.26176051,0,5225.8
cotton,high,rabi,up,7.029291377,6.186176279,0,6076.82
chana,low,zaid,rajasthan,64.56656423,55.10731343,0,3196.44
rice,low,kharif,haryana,81.20594791,85.93467267,0,3033.48
wheat,medium,zaid,maharashtra,27.61096389,39.72891538,0,1744.64
tomato,low,kharif,rajasthan,61.9266572,16.31498512,0,1391.51
tur,medium,rabi,maharashtra,60.87910351,77.49025918,1,7450.99
jowar,low,zaid,up,56.18309147,141.4030589,0,2113.69
rice,low,rabi,mp,99.69799232,144.0314922,0,1999.04
tur,medium,rabi,up,22.8444549,27.62505863,1,8002.78
soybean,medium,rabi,mp,51.70925606,136.0958925,1,4571.01
onion,low,zaid,haryana,31.03516882,156.3781826,0,1425.99
rice,high,rabi,haryana,67.49917707,145.8619601,0,2754.75
tomato,high,kharif,up,43.31918629,129.0437152,0,1798.54
cotton,medium,zaid,rajasthan,78.55533478,181.8505389,0,4313.1
onion,high,zaid,rajasthan,19.09852547,191.2583763,0,1416.12
tur,high,kharif,up,25.60544227,63.38852435,0,8874.38
onion,high,kharif,punjab,28.09614731,182.3637257,0,1917.21
tur,high,rabi,rajasthan,64.92677929,102.1140817,0,5906.1
cotton,high,kharif,haryana,14.59270324,190.4773505,0,7475.31
chana,high,kharif,up,80.52124556,197.3126228,0,3793.48
tomato,high,zaid,up,17.71698787,10.7269583,0,2562.81
tomato,high,zaid,maharashtra,82.23466179,135.328927,0,2251.88
soybean,low,zaid,karnataka,48.24280786,158.6126057,1,4050.21
cotton,medium,zaid,haryana,92.29700088,28.39885187,0,5508.81
rice,medium,kharif,rajasthan,33.2846774,14.1831919,0,3132.11
onion,high,zaid,rajasthan,94.26376373,59.65449085,0,1664.89
sugarcane,low,rabi,maharashtra,6.56003898,51.12781876,0,245.29
rice,medium,zaid,haryana,4.293529146,24.37761651,0,2373.39
tomato,medium,rabi,haryana,66.65147865,119.073274,0,2457.35
soybean,medium,zaid,haryana,82.20507858,129.7494228,0,3914.32
jowar,high,kharif,mp,51.77459949,64.17090855,0,3815.58
soybean,low,zaid,maharashtra,57.50538661,95.74097159,1,3727.42
sugarcane,medium,kharif,rajasthan,82.40058315,150.5697312,0,255.27
onion,low,zaid,maharashtra,70.85070845,61.54056268,0,1247.56
wheat,medium,rabi,karnataka,4.52343285,198.8660605,0,1668.63
jowar,low,rabi,punjab,45.76804543,147.8182844,0,3060.28
wheat,high,kharif,karnataka,67.48718655,6.344498363,0,2048.22
onion,medium,kharif,karnataka,75.70236676,49.72097692,0,1711.27
sugarcane,medium,zaid,haryana,70.93082768,69.11591717,0,291.61
cotton,high,kharif,mp,82.9248457,0.119587767,0,7268.45
chana,high,zaid,up,43.38736213,12.28502585,0,5067.11
tomato,high,kharif,haryana,74.00358449,107.4082629,0,2154.21
rice,high,kharif,maharashtra,32.14826198,134.803507,0,3470.26
cotton,high,zaid,maharashtra,7.983028122,181.8859007,0,5462.98
tomato,low,rabi,up,48.17612061,147.576083,0,1774.94
tomato,medium,rabi,mp,93.54475623,181.8404272,0,2141.42
soybean,high,zaid,punjab,38.32833917,78.66413408,0,4599.11
cotton,medium,kharif,punjab,31.72053973,100.6690261,0,7525.66
sugarcane,low,kharif,karnataka,55.15748922,17.48930036,0,246.83
onion,high,kharif,haryana,95.60929726,190.7265216,0,1568.39
onion,high,rabi,haryana,14.97870729,152.7031687,0,2541.07
onion,medium,rabi,punjab,77.02902783,125.7132801,0,2114.3
tur,high,zaid,up,82.76815099,139.3122804,1,7755.48
sugarcane,medium,zaid,punjab,15.70217138,119.2934151,0,282.04
wheat,low,kharif,up,24.51084721,59.9795186,0,1593.7
tur,high,kharif,up,71.55389628,38.63200168,0,8426.1
sugarcane,medium,zaid,haryana,34.95003661,136.774025,0,286.22
wheat,high,kharif,maharashtra,61.37146339,48.16076321,0,2000.58
chana,medium,rabi,maharashtra,23.92830345,169.7847739,0,4589.11
chana,low,rabi,maharashtra,17.00776077,193.1664639,0,4187.12
soybean,medium,zaid,haryana,55.84533229,106.9118438,0,3780.62
soybean,low,kharif,maharashtra,37.83614324,151.9647317,0,3819.97
sugarcane,high,zaid,mp,5.910984927,51.41253844,0,282.36
cotton,medium,kharif,maharashtra,69.45018969,52.35022003,0,7013.98
cotton,medium,rabi,punjab,55.80229473,59.84640086,0,5806.36
cotton,high,rabi,karnataka,83.46080184,197.1536499,0,5203.77
sugarcane,low,kharif,rajasthan,45.14959896,4.004645946,0,231.29
chana,low,zaid,mp,62.30122741,96.05885176,0,3258.13
jowar,medium,kharif,karnataka,48.98426218,5.373530809,0,3047.9
sugarcane,low,kharif,up,61.7020392,161.1204438,0,231.91
wheat,low,kharif,rajasthan,45.2259204,24.68997316,0,1369.7
rice,medium,rabi,karnataka,24.99301582,132.6621419,0,2307.19
sugarcane,high,kharif,up,49.74386805,140.1731398,1,376.45
cotton,medium,rabi,rajasthan,7.775630215,179.4794637,0,4067.19
tomato,medium,rabi,up,19.98188552,111.099456,0,2074.79
soybean,high,rabi,karnataka,84.90721567,36.36353057,0,4238.13
onion,low,rabi,maharashtra,63.89701132,39.29739339,0,1575.4
soybean,low,zaid,rajasthan,85.93555649,133.3854895,0,2993.39
jowar,medium,zaid,rajasthan,53.69006461,164.328314,0,2265.34
cotton,low,zaid,mp,18.28439527,141.485255,0,4126.71
rice,low,zaid,punjab,13.02007564,144.2264715,0,1922.58
tur,high,rabi,punjab,53.33700379,66.88850542,0,7489.69
sugarcane,low,kharif,mp,51.16189329,171.200215,0,218
rice,medium,zaid,mp,92.34186882,100.474364,0,2152.71
tomato,low,kharif,mp,85.36902673,8.186788875,0,1605.55
tomato,high,kharif,haryana,52.28303271,122.8372489,0,2180.05
rice,low,kharif,up,26.27998167,165.5952927,0,2453.48
tur,high,zaid,punjab,40.8283971,84.99070381,0,7300.84
onion,low,rabi,punjab,26.97842927,84.34252351,0,1881.74
rice,low,kharif,punjab,33.91024253,63.10663613,0,2870.36
jowar,high,rabi,up,86.9871458,112.9279716,0,3306.22
tur,medium,zaid,punjab,46.10930539,96.40346796,0,5744.24
